season,forecast_date,team,make_conf_finals,make_conf_finals_outcome,make_finals,make_finals_outcome,make_playoffs,make_playoffs_outcome,make_second_round,make_second_round_outcome,win_finals,win_finals_outcome
2022,2022-01-16,Golden Knights,0.43326,0,0.20874,0,0.954,0,0.64738,0,0.09912,0
2022,2022-01-16,Jets,0.07178,0,0.03052,0,0.50824,0,0.16702,0,0.01132,0
2022,2022-01-16,Capitals,0.15544,0,0.06208,0,0.9012,1,0.36414,0,0.02838,0
2022,2022-01-15,Ducks,0.022,0,0.00554,0,0.2187,0,0.0723,0,0.00128,0
2022,2022-01-15,Coyotes,0,0,0,0,8.0e-05,0,0,0,0,0
2022,2022-01-15,Bruins,0.21994,0,0.11102,0,0.95364,1,0.44242,0,0.05958,0
2022,2022-01-15,Sabres,0,0,0,0,0.00024,0,6.0e-05,0,0,0
2022,2022-01-15,Hurricanes,0.35912,0,0.18578,0,0.99522,1,0.61452,1,0.10724,0
2022,2022-01-15,Blue Jackets,0.00292,0,0.00094,0,0.03984,0,0.00878,0,0.00022,0
2022,2022-01-15,Flames,0.1679,0,0.05872,0,0.76188,1,0.3963,1,0.02008,0
2022,2022-01-15,Blackhawks,0.00374,0,0.00142,0,0.04056,0,0.00944,0,0.00044,0
2022,2022-01-15,Avalanche,0.47242,1,0.32072,1,0.99672,1,0.72724,1,0.17788,1
2022,2022-01-15,Stars,0.0582,0,0.02406,0,0.44746,1,0.13992,0,0.00826,0
2022,2022-01-15,Red Wings,0.00058,0,0.00018,0,0.0181,0,0.00278,0,6.0e-05,0
2022,2022-01-15,Oilers,0.09302,1,0.03212,0,0.46632,1,0.22212,1,0.0106,0
2022,2022-01-15,Panthers,0.27446,0,0.14642,0,0.99716,1,0.54756,1,0.08208,0
2022,2022-01-15,Kings,0.0978,0,0.02982,0,0.60454,1,0.26462,0,0.00884,0
2022,2022-01-15,Wild,0.2218,0,0.12256,0,0.94864,1,0.48808,0,0.05294,0
2022,2022-01-15,Canadiens,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-01-15,Devils,0.00022,0,0.0001,0,0.00634,0,0.00132,0,2.0e-05,0
2022,2022-01-15,Predators,0.16566,0,0.08122,0,0.92604,1,0.39588,0,0.033,0
2022,2022-01-15,Islanders,0.01858,0,0.00804,0,0.11984,0,0.04254,0,0.00364,0
2022,2022-01-15,Rangers,0.1927,1,0.08382,0,0.9738,1,0.4391,1,0.04216,0
2022,2022-01-15,Senators,0.00086,0,0.00036,0,0.01358,0,0.0029,0,0.00014,0
2022,2022-01-15,Flyers,0.00112,0,0.00036,0,0.01472,0,0.00346,0,0.0002,0
2022,2022-01-15,Penguins,0.21608,0,0.09886,0,0.94648,1,0.4541,0,0.05132,0
2022,2022-01-15,Kraken,0.00012,0,4.0e-05,0,0.00086,0,0.00036,0,2.0e-05,0
2022,2022-01-15,Sharks,0.02036,0,0.00546,0,0.1785,0,0.06262,0,0.00136,0
2022,2022-01-15,Blues,0.16694,0,0.08072,0,0.89304,1,0.38058,1,0.03368,0
2022,2022-01-15,Lightning,0.30066,1,0.16772,1,0.99368,1,0.55542,1,0.097,0
2022,2022-01-15,Maple Leafs,0.23706,0,0.12108,0,0.98478,1,0.4824,0,0.06464,0
2022,2022-01-15,Canucks,0.02096,0,0.00646,0,0.12644,0,0.05222,0,0.00198,0
2022,2022-01-15,Golden Knights,0.4249,0,0.20312,0,0.94596,0,0.63998,0,0.09402,0
2022,2022-01-15,Jets,0.06418,0,0.02802,0,0.44426,0,0.14834,0,0.01026,0
2022,2022-01-15,Capitals,0.1757,0,0.07532,0,0.94256,1,0.40264,0,0.03706,0
2022,2022-01-14,Ducks,0.02952,0,0.00808,0,0.27586,0,0.09578,0,0.00228,0
2022,2022-01-14,Coyotes,0,0,0,0,6.0e-05,0,2.0e-05,0,0,0
2022,2022-01-14,Bruins,0.22408,0,0.11472,0,0.94106,1,0.44334,0,0.06326,0
2022,2022-01-14,Sabres,2.0e-05,0,2.0e-05,0,0.00058,0,8.0e-05,0,2.0e-05,0
2022,2022-01-14,Hurricanes,0.35218,0,0.1841,0,0.99196,1,0.60936,1,0.10814,0
2022,2022-01-14,Blue Jackets,0.00514,0,0.0014,0,0.05986,0,0.01452,0,0.0005,0
2022,2022-01-14,Flames,0.15628,0,0.05788,0,0.71334,1,0.36636,1,0.02078,0
2022,2022-01-14,Blackhawks,0.00246,0,0.00108,0,0.027,0,0.00686,0,0.00028,0
2022,2022-01-14,Avalanche,0.44864,1,0.2959,1,0.99452,1,0.70146,1,0.16282,1
2022,2022-01-14,Stars,0.0611,0,0.0259,0,0.46122,1,0.14904,0,0.00906,0
2022,2022-01-14,Red Wings,0.00042,0,0.0001,0,0.01132,0,0.00176,0,2.0e-05,0
2022,2022-01-14,Oilers,0.11634,1,0.04274,0,0.56286,1,0.27508,1,0.01484,0
2022,2022-01-14,Panthers,0.26398,0,0.13944,0,0.99348,1,0.54006,1,0.07512,0
2022,2022-01-14,Kings,0.08354,0,0.02676,0,0.52822,1,0.22354,0,0.0087,0
2022,2022-01-14,Wild,0.2235,0,0.12018,0,0.9423,1,0.47518,0,0.05324,0
2022,2022-01-14,Canadiens,2.0e-05,0,0,0,4.0e-05,0,2.0e-05,0,0,0
2022,2022-01-14,Devils,0.00044,0,0.0001,0,0.00634,0,0.00142,0,8.0e-05,0
2022,2022-01-14,Predators,0.17378,0,0.08538,0,0.90174,1,0.39166,0,0.034,0
2022,2022-01-14,Islanders,0.03384,0,0.0142,0,0.22188,0,0.07982,0,0.00652,0
2022,2022-01-14,Rangers,0.19722,1,0.08506,0,0.95956,1,0.44304,1,0.0425,0
2022,2022-01-14,Senators,0.00144,0,0.00052,0,0.0131,0,0.00304,0,0.00016,0
2022,2022-01-14,Flyers,0.00182,0,0.00066,0,0.02782,0,0.0058,0,0.00016,0
2022,2022-01-14,Penguins,0.21844,0,0.1004,0,0.92734,1,0.45188,0,0.05126,0
2022,2022-01-14,Kraken,0.00016,0,4.0e-05,0,0.00132,0,0.00046,0,2.0e-05,0
2022,2022-01-14,Sharks,0.0233,0,0.00706,0,0.18926,0,0.06804,0,0.0019,0
2022,2022-01-14,Blues,0.17988,0,0.0901,0,0.92722,1,0.41786,1,0.03732,0
2022,2022-01-14,Lightning,0.30616,1,0.16918,1,0.9908,1,0.56364,1,0.0986,0
2022,2022-01-14,Maple Leafs,0.23198,0,0.12,0,0.97328,1,0.47552,0,0.06454,0
2022,2022-01-14,Canucks,0.02352,0,0.00788,0,0.13624,0,0.05744,0,0.00254,0
2022,2022-01-14,Golden Knights,0.41674,0,0.205,0,0.92992,0,0.63022,0,0.09792,0
2022,2022-01-14,Jets,0.06124,0,0.02602,0,0.40892,0,0.141,0,0.00938,0
2022,2022-01-14,Capitals,0.16282,0,0.0701,0,0.88158,1,0.3667,0,0.03404,0
2022,2022-01-13,Ducks,0.0332,0,0.00894,0,0.30446,0,0.10726,0,0.0022,0
2022,2022-01-13,Coyotes,4.0e-05,0,2.0e-05,0,0.0001,0,6.0e-05,0,0,0
2022,2022-01-13,Bruins,0.22668,0,0.11448,0,0.94316,1,0.44902,0,0.06108,0
2022,2022-01-13,Sabres,6.0e-05,0,6.0e-05,0,0.00082,0,0.00014,0,2.0e-05,0
2022,2022-01-13,Hurricanes,0.35076,0,0.18678,0,0.99072,1,0.60726,1,0.10788,0
2022,2022-01-13,Blue Jackets,0.00554,0,0.0016,0,0.0698,0,0.01714,0,0.00054,0
2022,2022-01-13,Flames,0.15644,0,0.0588,0,0.71366,1,0.36706,1,0.02172,0
2022,2022-01-13,Blackhawks,0.00176,0,0.0007,0,0.01974,0,0.00508,0,0.00028,0
2022,2022-01-13,Avalanche,0.44006,1,0.28818,1,0.98894,1,0.68774,1,0.15952,1
2022,2022-01-13,Stars,0.07336,0,0.03286,0,0.50802,1,0.17472,0,0.01184,0
2022,2022-01-13,Red Wings,0.00084,0,0.00022,0,0.0146,0,0.00296,0,6.0e-05,0
2022,2022-01-13,Oilers,0.11396,1,0.04242,0,0.53618,1,0.26688,1,0.01506,0
2022,2022-01-13,Panthers,0.24558,0,0.12778,0,0.99002,1,0.51328,1,0.0687,0
2022,2022-01-13,Kings,0.08224,0,0.02612,0,0.53174,1,0.22424,0,0.00744,0
2022,2022-01-13,Wild,0.21158,0,0.11378,0,0.929,1,0.4536,0,0.05064,0
2022,2022-01-13,Canadiens,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-01-13,Devils,0.00042,0,0.00014,0,0.0052,0,0.00114,0,0.0001,0
2022,2022-01-13,Predators,0.17994,0,0.08822,0,0.92158,1,0.41154,0,0.03708,0
2022,2022-01-13,Islanders,0.03166,0,0.01296,0,0.19958,0,0.07276,0,0.00606,0
2022,2022-01-13,Rangers,0.19456,1,0.085,0,0.95328,1,0.43378,1,0.04126,0
2022,2022-01-13,Senators,0.00094,0,0.00036,0,0.01278,0,0.00312,0,8.0e-05,0
2022,2022-01-13,Flyers,0.00186,0,0.00054,0,0.0239,0,0.00586,0,0.00018,0
2022,2022-01-13,Penguins,0.22126,0,0.10338,0,0.92882,1,0.45526,0,0.0547,0
2022,2022-01-13,Kraken,0.0001,0,4.0e-05,0,0.00156,0,0.0006,0,2.0e-05,0
2022,2022-01-13,Sharks,0.02024,0,0.00544,0,0.16708,0,0.06088,0,0.00122,0
2022,2022-01-13,Blues,0.18558,0,0.09464,0,0.91742,1,0.41558,1,0.04006,0
2022,2022-01-13,Lightning,0.31262,1,0.1727,1,0.99144,1,0.5704,1,0.09856,0
2022,2022-01-13,Maple Leafs,0.23788,0,0.1216,0,0.97356,1,0.48354,0,0.06512,0
2022,2022-01-13,Canucks,0.0205,0,0.00684,0,0.12098,0,0.05166,0,0.0025,0
2022,2022-01-13,Golden Knights,0.41962,0,0.2059,0,0.93234,0,0.63192,0,0.10086,0
2022,2022-01-13,Jets,0.06138,0,0.0271,0,0.4072,0,0.14118,0,0.00986,0
2022,2022-01-13,Capitals,0.16934,0,0.0724,0,0.9023,1,0.38434,0,0.03536,0
2022,2022-01-12,Ducks,0.03234,0,0.00874,0,0.30054,0,0.10254,0,0.00214,0
2022,2022-01-12,Coyotes,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-01-12,Bruins,0.22422,0,0.11154,0,0.9452,1,0.4465,0,0.05984,0
2022,2022-01-12,Sabres,4.0e-05,0,0,0,0.0004,0,0.0001,0,0,0
2022,2022-01-12,Hurricanes,0.39726,0,0.2228,0,0.9976,1,0.66188,1,0.13314,0
2022,2022-01-12,Blue Jackets,0.00274,0,0.00092,0,0.03832,0,0.00854,0,0.00028,0
2022,2022-01-12,Flames,0.18354,0,0.07016,0,0.78392,1,0.41924,1,0.0258,0
2022,2022-01-12,Blackhawks,0.00172,0,0.00054,0,0.02224,0,0.00548,0,0.00016,0
2022,2022-01-12,Avalanche,0.43392,1,0.28514,1,0.98916,1,0.68514,1,0.15464,1
2022,2022-01-12,Stars,0.07218,0,0.03146,0,0.4918,1,0.16988,0,0.01162,0
2022,2022-01-12,Red Wings,0.00128,0,0.00026,0,0.02446,0,0.00444,0,4.0e-05,0
2022,2022-01-12,Oilers,0.11328,1,0.04088,0,0.55632,1,0.26726,1,0.0144,0
2022,2022-01-12,Panthers,0.2538,0,0.12524,0,0.99162,1,0.51672,1,0.06786,0
2022,2022-01-12,Kings,0.05632,0,0.01824,0,0.38422,1,0.15384,0,0.0051,0
2022,2022-01-12,Wild,0.20652,0,0.10926,0,0.91944,1,0.44512,0,0.04672,0
2022,2022-01-12,Canadiens,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-01-12,Devils,0.00048,0,0.00022,0,0.01088,0,0.00202,0,8.0e-05,0
2022,2022-01-12,Predators,0.20208,0,0.10472,0,0.92986,1,0.44382,0,0.04538,0
2022,2022-01-12,Islanders,0.02864,0,0.01206,0,0.19214,0,0.06728,0,0.005,0
2022,2022-01-12,Rangers,0.16234,1,0.0707,0,0.93376,1,0.38668,1,0.03386,0
2022,2022-01-12,Senators,0.00042,0,0.00014,0,0.0054,0,0.00104,0,4.0e-05,0
2022,2022-01-12,Flyers,0.00252,0,0.00072,0,0.03578,0,0.00764,0,0.00022,0
2022,2022-01-12,Penguins,0.2363,0,0.11382,0,0.95338,1,0.49168,0,0.06198,0
2022,2022-01-12,Kraken,0.00032,0,0.0001,0,0.00244,0,0.00088,0,4.0e-05,0
2022,2022-01-12,Sharks,0.02792,0,0.00808,0,0.24188,0,0.08516,0,0.00224,0
2022,2022-01-12,Blues,0.17842,0,0.08838,0,0.90784,1,0.40218,1,0.03554,0
2022,2022-01-12,Lightning,0.29282,1,0.15636,1,0.98846,1,0.5464,1,0.08936,0
2022,2022-01-12,Maple Leafs,0.24108,0,0.11958,0,0.97848,1,0.488,0,0.06548,0
2022,2022-01-12,Canucks,0.02684,0,0.00914,0,0.15786,0,0.06622,0,0.00296,0
2022,2022-01-12,Golden Knights,0.41152,0,0.20308,0,0.94008,0,0.62902,0,0.0959,0
2022,2022-01-12,Jets,0.05308,0,0.02208,0,0.37238,0,0.12422,0,0.00876,0
2022,2022-01-12,Capitals,0.15606,0,0.06564,0,0.90408,1,0.37108,0,0.03142,0
2022,2022-01-11,Ducks,0.03078,0,0.00832,0,0.295,0,0.09966,0,0.00244,0
2022,2022-01-11,Coyotes,0,0,0,0,4.0e-05,0,4.0e-05,0,0,0
2022,2022-01-11,Bruins,0.20228,0,0.09878,0,0.9127,1,0.40982,0,0.05364,0
2022,2022-01-11,Sabres,4.0e-05,0,2.0e-05,0,0.00042,0,8.0e-05,0,0,0
2022,2022-01-11,Hurricanes,0.39918,0,0.22386,0,0.99678,1,0.65794,1,0.13396,0
2022,2022-01-11,Blue Jackets,0.00246,0,0.00086,0,0.04216,0,0.00952,0,0.00026,0
2022,2022-01-11,Flames,0.18948,0,0.07208,0,0.8031,1,0.43204,1,0.02546,0
2022,2022-01-11,Blackhawks,0.00188,0,0.00074,0,0.01762,0,0.00444,0,0.00012,0
2022,2022-01-11,Avalanche,0.44112,1,0.2899,1,0.99118,1,0.69044,1,0.1582,1
2022,2022-01-11,Stars,0.06208,0,0.02564,0,0.46028,1,0.15112,0,0.00902,0
2022,2022-01-11,Red Wings,0.00108,0,0.00034,0,0.02964,0,0.0048,0,0.0001,0
2022,2022-01-11,Oilers,0.11058,1,0.04012,0,0.53102,1,0.25582,1,0.01408,0
2022,2022-01-11,Panthers,0.24848,0,0.12422,0,0.99162,1,0.51204,1,0.0674,0
2022,2022-01-11,Kings,0.063,0,0.02062,0,0.41084,1,0.16396,0,0.00646,0
2022,2022-01-11,Wild,0.20544,0,0.1069,0,0.91786,1,0.44128,0,0.04652,0
2022,2022-01-11,Canadiens,0,0,0,0,6.0e-05,0,0,0,0,0
2022,2022-01-11,Devils,0.00056,0,0.00014,0,0.01218,0,0.00214,0,2.0e-05,0
2022,2022-01-11,Predators,0.20456,0,0.10768,0,0.95212,1,0.46394,0,0.0457,0
2022,2022-01-11,Islanders,0.03124,0,0.01342,0,0.2077,0,0.07336,0,0.0062,0
2022,2022-01-11,Rangers,0.16458,1,0.07008,0,0.93852,1,0.39762,1,0.03448,0
2022,2022-01-11,Senators,0.00042,0,0.00016,0,0.00814,0,0.00134,0,2.0e-05,0
2022,2022-01-11,Flyers,0.00248,0,0.00082,0,0.03906,0,0.00828,0,0.0003,0
2022,2022-01-11,Penguins,0.23442,0,0.11288,0,0.95238,1,0.48828,0,0.06006,0
2022,2022-01-11,Kraken,0.0005,0,0.0002,0,0.0028,0,0.00108,0,4.0e-05,0
2022,2022-01-11,Sharks,0.02828,0,0.0085,0,0.2304,0,0.08238,0,0.00238,0
2022,2022-01-11,Blues,0.1747,0,0.08626,0,0.89896,1,0.39054,1,0.03626,0
2022,2022-01-11,Lightning,0.2972,1,0.15734,1,0.9862,1,0.55028,1,0.08908,0
2022,2022-01-11,Maple Leafs,0.2605,0,0.13306,0,0.9853,1,0.51724,0,0.0722,0
2022,2022-01-11,Canucks,0.02536,0,0.008,0,0.15684,0,0.06574,0,0.00278,0
2022,2022-01-11,Golden Knights,0.40832,0,0.20164,0,0.93304,0,0.62852,0,0.09464,0
2022,2022-01-11,Jets,0.05392,0,0.0234,0,0.3989,0,0.129,0,0.00864,0
2022,2022-01-11,Capitals,0.15508,0,0.06402,0,0.89714,1,0.36726,0,0.02954,0
2022,2022-01-10,Ducks,0.04334,0,0.01262,0,0.37482,0,0.12932,0,0.00336,0
2022,2022-01-10,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-01-10,Bruins,0.206,0,0.10198,0,0.90038,1,0.41644,0,0.05276,0
2022,2022-01-10,Sabres,2.0e-05,0,2.0e-05,0,0.00084,0,0.00016,0,0,0
2022,2022-01-10,Hurricanes,0.40852,0,0.2297,0,0.99626,1,0.66708,1,0.13452,0
2022,2022-01-10,Blue Jackets,0.00418,0,0.00156,0,0.06006,0,0.01358,0,0.00054,0
2022,2022-01-10,Flames,0.17766,0,0.06716,0,0.77188,1,0.41226,1,0.02574,0
2022,2022-01-10,Blackhawks,0.00134,0,0.00046,0,0.01226,0,0.0033,0,0.00014,0
2022,2022-01-10,Avalanche,0.4521,1,0.29836,1,0.99072,1,0.70472,1,0.16858,1
2022,2022-01-10,Stars,0.06358,0,0.02656,0,0.4622,1,0.15212,0,0.01032,0
2022,2022-01-10,Red Wings,0.00176,0,0.0004,0,0.0342,0,0.00598,0,0.0001,0
2022,2022-01-10,Oilers,0.10886,1,0.03968,0,0.5359,1,0.25718,1,0.01402,0
2022,2022-01-10,Panthers,0.24638,0,0.11784,0,0.98818,1,0.50984,1,0.06036,0
2022,2022-01-10,Kings,0.05464,0,0.01626,0,0.38686,1,0.15394,0,0.00518,0
2022,2022-01-10,Wild,0.20584,0,0.10884,0,0.91878,1,0.44456,0,0.04858,0
2022,2022-01-10,Canadiens,0,0,0,0,0.00012,0,2.0e-05,0,0,0
2022,2022-01-10,Devils,0.0009,0,0.00032,0,0.0144,0,0.0027,0,2.0e-05,0
2022,2022-01-10,Predators,0.19252,0,0.09692,0,0.93496,1,0.4367,0,0.0412,0
2022,2022-01-10,Islanders,0.03228,0,0.01374,0,0.21668,0,0.07664,0,0.00632,0
2022,2022-01-10,Rangers,0.17026,1,0.07554,0,0.94244,1,0.40402,1,0.03572,0
2022,2022-01-10,Senators,0.00062,0,0.0002,0,0.0081,0,0.002,0,4.0e-05,0
2022,2022-01-10,Flyers,0.00286,0,0.0011,0,0.04178,0,0.0098,0,0.0003,0
2022,2022-01-10,Penguins,0.22186,0,0.1064,0,0.93384,1,0.46704,0,0.05564,0
2022,2022-01-10,Kraken,0.0005,0,0.00014,0,0.00376,0,0.0014,0,2.0e-05,0
2022,2022-01-10,Sharks,0.02494,0,0.00716,0,0.21546,0,0.07488,0,0.00222,0
2022,2022-01-10,Blues,0.1708,0,0.0833,0,0.90354,1,0.39412,1,0.03514,0
2022,2022-01-10,Lightning,0.2853,1,0.14842,1,0.9824,1,0.53822,1,0.08068,0
2022,2022-01-10,Maple Leafs,0.25918,0,0.1313,0,0.97946,1,0.51124,0,0.06948,0
2022,2022-01-10,Canucks,0.02768,0,0.00954,0,0.17108,0,0.07234,0,0.00314,0
2022,2022-01-10,Golden Knights,0.42342,0,0.21148,0,0.93834,0,0.63824,0,0.10514,0
2022,2022-01-10,Jets,0.05278,0,0.02152,0,0.37944,0,0.12492,0,0.00724,0
2022,2022-01-10,Capitals,0.15988,0,0.07148,0,0.90086,1,0.37524,0,0.0335,0
2022,2022-01-09,Ducks,0.0431,0,0.01254,0,0.41714,0,0.1403,0,0.0032,0
2022,2022-01-09,Coyotes,2.0e-05,0,2.0e-05,0,6.0e-05,0,2.0e-05,0,0,0
2022,2022-01-09,Bruins,0.18436,0,0.08772,0,0.8783,1,0.38576,0,0.04604,0
2022,2022-01-09,Sabres,0,0,0,0,0.0007,0,2.0e-05,0,0,0
2022,2022-01-09,Hurricanes,0.39528,0,0.22724,0,0.99628,1,0.65316,1,0.1363,0
2022,2022-01-09,Blue Jackets,0.00366,0,0.00098,0,0.05398,0,0.01192,0,0.00028,0
2022,2022-01-09,Flames,0.1839,0,0.07058,0,0.8064,1,0.42828,1,0.02606,0
2022,2022-01-09,Blackhawks,0.001,0,0.0004,0,0.01162,0,0.00316,0,0.00014,0
2022,2022-01-09,Avalanche,0.44562,1,0.2924,1,0.99042,1,0.69796,1,0.16184,1
2022,2022-01-09,Stars,0.06176,0,0.0259,0,0.42062,1,0.1447,0,0.00946,0
2022,2022-01-09,Red Wings,0.00166,0,0.00046,0,0.03504,0,0.00616,0,0.00022,0
2022,2022-01-09,Oilers,0.11108,1,0.04114,0,0.53946,1,0.25966,1,0.01504,0
2022,2022-01-09,Panthers,0.25244,0,0.12284,0,0.98872,1,0.5149,1,0.06428,0
2022,2022-01-09,Kings,0.0467,0,0.0143,0,0.32328,1,0.12644,0,0.0044,0
2022,2022-01-09,Wild,0.20164,0,0.10578,0,0.9007,1,0.43312,0,0.04608,0
2022,2022-01-09,Canadiens,0,0,0,0,6.0e-05,0,0,0,0,0
2022,2022-01-09,Devils,0.00068,0,0.00016,0,0.0109,0,0.00224,0,0,0
2022,2022-01-09,Predators,0.1906,0,0.09702,0,0.9257,1,0.43452,0,0.04088,0
2022,2022-01-09,Islanders,0.03092,0,0.01282,0,0.2123,0,0.07462,0,0.00584,0
2022,2022-01-09,Rangers,0.18392,1,0.08288,0,0.9572,1,0.42522,1,0.04032,0
2022,2022-01-09,Senators,0.00044,0,0.0001,0,0.00716,0,0.00172,0,4.0e-05,0
2022,2022-01-09,Flyers,0.00256,0,0.00078,0,0.03898,0,0.0083,0,0.00024,0
2022,2022-01-09,Penguins,0.21054,0,0.10124,0,0.92834,1,0.44906,0,0.05262,0
2022,2022-01-09,Kraken,0.00056,0,0.0002,0,0.00468,0,0.00152,0,8.0e-05,0
2022,2022-01-09,Sharks,0.02386,0,0.00654,0,0.20224,0,0.07116,0,0.00206,0
2022,2022-01-09,Blues,0.17484,0,0.08614,0,0.90328,1,0.40132,1,0.03514,0
2022,2022-01-09,Lightning,0.28984,1,0.1486,1,0.98064,1,0.5408,1,0.08232,0
2022,2022-01-09,Maple Leafs,0.25968,0,0.1286,0,0.97684,1,0.51072,0,0.06964,0
2022,2022-01-09,Canucks,0.03108,0,0.01078,0,0.19724,0,0.0814,0,0.00326,0
2022,2022-01-09,Golden Knights,0.42492,0,0.21154,0,0.9288,0,0.63514,0,0.1026,0
2022,2022-01-09,Jets,0.05932,0,0.02472,0,0.42836,0,0.1413,0,0.0088,0
2022,2022-01-09,Capitals,0.18402,0,0.08558,0,0.93456,1,0.4154,0,0.04282,0
2022,2022-01-08,Ducks,0.04,0,0.01164,0,0.35806,0,0.12374,0,0.00304,0
2022,2022-01-08,Coyotes,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-01-08,Bruins,0.1854,0,0.08794,0,0.87774,1,0.38006,0,0.04522,0
2022,2022-01-08,Sabres,2.0e-05,0,2.0e-05,0,0.0007,0,0.00016,0,0,0
2022,2022-01-08,Hurricanes,0.39974,0,0.23002,0,0.99704,1,0.65888,1,0.13578,0
2022,2022-01-08,Blue Jackets,0.00432,0,0.0014,0,0.06262,0,0.01368,0,0.00046,0
2022,2022-01-08,Flames,0.18298,0,0.07064,0,0.79464,1,0.42166,1,0.02686,0
2022,2022-01-08,Blackhawks,0.0011,0,0.00046,0,0.01406,0,0.00352,0,6.0e-05,0
2022,2022-01-08,Avalanche,0.44842,1,0.2941,1,0.99184,1,0.70308,1,0.1635,1
2022,2022-01-08,Stars,0.07596,0,0.03114,0,0.54992,1,0.1803,0,0.01214,0
2022,2022-01-08,Red Wings,0.00184,0,0.00044,0,0.03636,0,0.0072,0,0.00018,0
2022,2022-01-08,Oilers,0.11258,1,0.04122,0,0.5567,1,0.26828,1,0.01546,0
2022,2022-01-08,Panthers,0.24564,0,0.11762,0,0.9884,1,0.50936,1,0.0617,0
2022,2022-01-08,Kings,0.04814,0,0.01496,0,0.33822,1,0.13316,0,0.0045,0
2022,2022-01-08,Wild,0.20468,0,0.10568,0,0.91684,1,0.44502,0,0.04704,0
2022,2022-01-08,Canadiens,0,0,0,0,0.0001,0,2.0e-05,0,0,0
2022,2022-01-08,Devils,0.0006,0,0.0002,0,0.01114,0,0.00218,0,6.0e-05,0
2022,2022-01-08,Predators,0.19578,0,0.10206,0,0.94268,1,0.4436,0,0.04386,0
2022,2022-01-08,Islanders,0.02824,0,0.01232,0,0.1817,0,0.06484,0,0.00536,0
2022,2022-01-08,Rangers,0.17732,1,0.07934,0,0.95246,1,0.41668,1,0.0383,0
2022,2022-01-08,Senators,0.0003,0,8.0e-05,0,0.00656,0,0.00118,0,2.0e-05,0
2022,2022-01-08,Flyers,0.00292,0,0.00102,0,0.03678,0,0.00826,0,0.00044,0
2022,2022-01-08,Penguins,0.2151,0,0.1052,0,0.93918,1,0.4555,0,0.05264,0
2022,2022-01-08,Kraken,0.0006,0,0.0002,0,0.00468,0,0.0015,0,0.00012,0
2022,2022-01-08,Sharks,0.02514,0,0.0073,0,0.22262,0,0.07756,0,0.00232,0
2022,2022-01-08,Blues,0.16374,0,0.0801,0,0.87376,1,0.37704,1,0.03294,0
2022,2022-01-08,Lightning,0.29304,1,0.14974,1,0.9838,1,0.54756,1,0.08122,0
2022,2022-01-08,Maple Leafs,0.26288,0,0.13132,0,0.9852,1,0.51916,0,0.07042,0
2022,2022-01-08,Canucks,0.02562,0,0.00916,0,0.15012,0,0.06448,0,0.00356,0
2022,2022-01-08,Golden Knights,0.42478,0,0.21012,0,0.93688,0,0.64106,0,0.10368,0
2022,2022-01-08,Jets,0.05048,0,0.02122,0,0.34894,0,0.116,0,0.00796,0
2022,2022-01-08,Capitals,0.18264,0,0.08334,0,0.94022,1,0.41528,0,0.04116,0
2022,2022-01-07,Ducks,0.0476,0,0.01372,0,0.43346,0,0.15066,0,0.00388,0
2022,2022-01-07,Coyotes,4.0e-05,0,2.0e-05,0,0.00018,0,0.00012,0,0,0
2022,2022-01-07,Bruins,0.15844,0,0.07148,0,0.82954,1,0.33892,0,0.03492,0
2022,2022-01-07,Sabres,6.0e-05,0,2.0e-05,0,0.00096,0,0.00016,0,0,0
2022,2022-01-07,Hurricanes,0.41214,0,0.23828,0,0.99704,1,0.67588,1,0.1448,0
2022,2022-01-07,Blue Jackets,0.00364,0,0.00134,0,0.05082,0,0.01088,0,0.00058,0
2022,2022-01-07,Flames,0.17964,0,0.0705,0,0.79236,1,0.4236,1,0.02586,0
2022,2022-01-07,Blackhawks,0.00084,0,0.00038,0,0.00894,0,0.00214,0,0.0001,0
2022,2022-01-07,Avalanche,0.44236,1,0.28284,1,0.98418,1,0.68912,1,0.15184,1
2022,2022-01-07,Stars,0.06452,0,0.02724,0,0.46396,1,0.15638,0,0.00972,0
2022,2022-01-07,Red Wings,0.00272,0,0.00086,0,0.05858,0,0.01006,0,0.0002,0
2022,2022-01-07,Oilers,0.1085,1,0.04024,0,0.5667,1,0.26796,1,0.01466,0
2022,2022-01-07,Panthers,0.22978,0,0.10646,0,0.98422,1,0.48888,1,0.05518,0
2022,2022-01-07,Kings,0.0386,0,0.01258,0,0.29216,1,0.11216,0,0.00424,0
2022,2022-01-07,Wild,0.20212,0,0.1035,0,0.89626,1,0.43482,0,0.04594,0
2022,2022-01-07,Canadiens,0,0,0,0,0.00016,0,0,0,0,0
2022,2022-01-07,Devils,0.0013,0,0.00038,0,0.0244,0,0.00444,0,0.00012,0
2022,2022-01-07,Predators,0.18298,0,0.08762,0,0.91006,1,0.4179,0,0.03634,0
2022,2022-01-07,Islanders,0.03092,0,0.01294,0,0.21252,0,0.07128,0,0.00602,0
