year,office,state,district,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2016,President,NY,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,59.0,1.0,1
2016,President,OH,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,51.31,0.67175,1
2016,President,OH,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,43.24,0.32824999999999993,0
2016,President,OK,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,65.32,1.0,1
2016,President,OK,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,28.93,0.0,0
2016,President,OR,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,39.09,0.0371167,0
2016,President,OR,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,50.07,0.9628834,1
2016,President,PA,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,48.17,0.19355,1
2016,President,PA,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,47.46,0.80645,0
2016,President,RI,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,38.9,0.0,0
2016,President,RI,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,54.41,1.0,1
2016,President,SC,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,54.94,1.0,1
2016,President,SC,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,40.67,0.0,0
2016,President,SD,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,61.53,1.0,1
2016,President,SD,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,31.74,0.0,0
2016,President,TN,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,60.72,1.0,1
2016,President,TN,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,34.72,0.0,0
2016,President,TX,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,52.1,1.0,1
2016,President,TX,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,43.12,0.0,0
2016,President,UT,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,45.05,0.8438833,1
2016,President,UT,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,27.17,0.024250000000000004,0
2016,President,UT,,2016-11-08,2016-11-08 21:00:11 -0500,live,I,Mcmullin,,21.31,0.1318667,0
2016,President,VA,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,44.43,0.15065,0
2016,President,VA,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,49.75,0.84935,1
2016,President,VT,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,36.83,0.0070667,0
2016,President,WA,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,52.54,0.9929333,1
2016,President,WI,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,47.22,0.1161667,1
2016,President,WI,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,46.45,0.8838333,0
2016,President,WV,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,67.85,1.0,1
2016,President,WV,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,26.18,0.0,0
2016,President,WY,,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,68.17,1.0,1
2016,President,WY,,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,21.88,0.0,0
2016,President,ME,1,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,39.15,0.0630333,0
2016,President,ME,1,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,53.96,0.9369666999999999,1
2016,President,ME,2,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,51.26,0.4783833,1
2016,President,ME,2,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,40.98,0.5216166,0
2016,President,NE,1,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,56.18,0.92395,1
2016,President,NE,1,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,35.46,0.07605,0
2016,President,NE,2,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,47.16,0.5842667,1
2016,President,NE,2,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,44.92,0.4157333,0
2016,President,NE,3,2016-11-08,2016-11-08 21:00:11 -0500,live,R,Trump,,73.92,0.9953,1
2016,President,NE,3,2016-11-08,2016-11-08 21:00:11 -0500,live,D,Clinton,,19.73,0.0047,0
2016,President,AK,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,51.28,0.7879333,1
2016,President,AK,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,36.55,0.2120667,0
2016,President,AL,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,62.08,1.0,1
2016,President,AL,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,34.36,0.0,0
2016,President,AR,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,60.57,1.0,1
2016,President,AR,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,33.65,0.0,0
2016,President,AZ,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,48.08,0.7085167,1
2016,President,AZ,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,44.58,0.2914833,0
2016,President,CA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,31.49,0.0001167,0
2016,President,CA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,61.48,0.9998834,1
2016,President,CO,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,43.25,0.17661669999999996,0
2016,President,CO,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,48.16,0.8233833,1
2016,President,CT,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,40.93,0.0,0
2016,President,CT,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,54.57,1.0,1
2016,President,DC,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,4.09,0.0,0
2016,President,DC,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,90.86,1.0,1
2016,President,DE,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,41.71,0.0,0
2016,President,DE,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,53.09,1.0,1
2016,President,FL,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,48.6,0.4664,1
2016,President,FL,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,47.41,0.5336,0
2016,President,GA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,50.44,0.8309833000000001,1
2016,President,GA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,45.35,0.1690167,0
2016,President,HI,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,30.04,0.006750000000000001,0
2016,President,HI,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,62.22,0.9932500000000001,1
2016,President,IA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,51.15,0.7417167,1
2016,President,IA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,41.74,0.2582833,0
2016,President,ID,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,59.25,0.9965166,1
2016,President,ID,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,27.48,0.0034833,0
2016,President,IL,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,38.36,0.0,0
2016,President,IL,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,55.24,1.0,1
2016,President,IN,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,56.16,1.0,1
2016,President,KS,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,35.74,0.0,0
2016,President,KY,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,58.09,0.99845,1
2016,President,LA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,38.45,0.00155,0
2016,President,MA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,32.81,0.0,0
2016,President,MA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,60.01,1.0,1
2016,President,MD,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,33.91,0.0,0
2016,President,MD,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,60.33,1.0,1
2016,President,ME,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,44.87,0.1424667,0
2016,President,ME,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,47.83,0.8575333,1
2016,President,MI,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,47.25,0.1676667,1
2016,President,MI,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,47.03,0.8323333,0
2016,President,MN,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,44.93,0.1038333,0
2016,President,MN,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,46.44,0.8961667,1
2016,President,MO,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,56.38,0.9832499999999998,1
2016,President,MO,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,37.87,0.01675,0
2016,President,MS,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,57.86,1.0,1
2016,President,MS,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,40.06,0.0,0
2016,President,MT,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,55.65,0.9740167,1
2016,President,MT,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,35.41,0.0259833,0
2016,President,NC,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,49.83,0.49384999999999996,1
2016,President,NC,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,46.17,0.50615,0
2016,President,ND,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,62.96,1.0,1
2016,President,ND,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,27.23,0.0,0
2016,President,NE,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,58.75,1.0,1
2016,President,NE,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,33.7,0.0,0
2016,President,NH,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,46.46,0.2553667,0
2016,President,NH,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,46.83,0.7446332999999999,1
2016,President,NJ,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,41.0,0.0,0
2016,President,NJ,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,54.99,1.0,1
2016,President,NM,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,40.04,0.1444333,0
2016,President,NM,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,48.26,0.8533167,1
2016,President,NM,,2016-11-08,2016-11-08 21:25:12 -0500,live,L,Johnson,,9.34,0.00225,0
2016,President,NV,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,45.5,0.4109667,0
2016,President,NV,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,47.92,0.5890333,1
2016,President,NY,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,36.51,0.0,0
2016,President,NY,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,59.0,1.0,1
2016,President,OH,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,51.31,0.6704167,1
2016,President,OH,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,43.24,0.3295833,0
2016,President,OK,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,65.32,1.0,1
2016,President,OK,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,28.93,0.0,0
2016,President,OR,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,39.09,0.0363167,0
2016,President,OR,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,50.07,0.9636833,1
2016,President,PA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,48.17,0.19814999999999997,1
2016,President,PA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,47.46,0.8018500000000001,0
2016,President,RI,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,38.9,0.0,0
2016,President,RI,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,54.41,1.0,1
2016,President,SC,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,54.94,1.0,1
2016,President,SC,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,40.67,0.0,0
2016,President,SD,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,61.53,1.0,1
2016,President,SD,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,31.74,0.0,0
2016,President,TN,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,60.72,1.0,1
2016,President,TN,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,34.72,0.0,0
2016,President,TX,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,52.1,1.0,1
2016,President,TX,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,43.12,0.0,0
2016,President,UT,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,45.05,0.8439667,1
2016,President,UT,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,27.17,0.0242,0
2016,President,UT,,2016-11-08,2016-11-08 21:25:12 -0500,live,I,Mcmullin,,21.31,0.1318333,0
2016,President,VA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,44.43,0.1536,0
2016,President,VA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,49.75,0.8464,1
2016,President,VT,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,36.83,0.006750000000000001,0
2016,President,WA,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,52.54,0.9932500000000001,1
2016,President,WI,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,47.22,0.11555,1
2016,President,WI,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,46.45,0.88445,0
2016,President,WV,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,67.85,1.0,1
2016,President,WV,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,26.18,0.0,0
2016,President,WY,,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,68.17,1.0,1
2016,President,WY,,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,21.88,0.0,0
2016,President,ME,1,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,39.15,0.0645333,0
2016,President,ME,1,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,53.96,0.9354666,1
2016,President,ME,2,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,51.26,0.47786670000000003,1
2016,President,ME,2,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,40.98,0.5221334,0
2016,President,NE,1,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,56.18,0.9240333,1
2016,President,NE,1,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,35.46,0.0759667,0
2016,President,NE,2,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,47.16,0.5847167,1
2016,President,NE,2,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,44.92,0.4152833,0
2016,President,NE,3,2016-11-08,2016-11-08 21:25:12 -0500,live,R,Trump,,73.92,0.9953,1
2016,President,NE,3,2016-11-08,2016-11-08 21:25:12 -0500,live,D,Clinton,,19.73,0.0047,0
2016,President,AK,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,51.28,0.7879166999999999,1
2016,President,AK,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,36.55,0.2120833,0
2016,President,AL,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,62.08,1.0,1
2016,President,AL,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,34.36,0.0,0
2016,President,AR,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,60.57,1.0,1
2016,President,AR,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,33.65,0.0,0
2016,President,AZ,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,48.08,0.7084833,1
2016,President,AZ,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,44.58,0.2915167,0
2016,President,CA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,31.49,0.0001167,0
2016,President,CA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,61.48,0.9998834,1
2016,President,CO,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,43.25,0.1766333,0
2016,President,CO,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,48.16,0.8233666,1
2016,President,CT,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,40.93,0.0,0
2016,President,CT,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,54.57,1.0,1
2016,President,DC,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,4.09,0.0,0
2016,President,DC,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,90.86,1.0,1
2016,President,DE,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,41.71,0.0,0
2016,President,DE,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,53.09,1.0,1
2016,President,FL,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,48.6,0.4674667,1
2016,President,FL,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,47.41,0.5325333,0
2016,President,GA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,50.44,0.8245,1
2016,President,GA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,45.35,0.17549999999999996,0
2016,President,HI,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,30.04,0.006750000000000001,0
2016,President,HI,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,62.22,0.9932500000000001,1
2016,President,IA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,51.15,0.7417167,1
2016,President,IA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,41.74,0.2582833,0
2016,President,ID,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,59.25,0.9965166,1
2016,President,ID,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,27.48,0.0034833,0
2016,President,IL,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,38.36,0.0,0
2016,President,IL,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,55.24,1.0,1
2016,President,IN,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,56.16,1.0,1
2016,President,KS,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,35.74,0.0,0
2016,President,KY,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,58.09,1.0,1
2016,President,LA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,38.45,0.0,0
2016,President,MA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,32.81,0.0,0
2016,President,MA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,60.01,1.0,1
2016,President,MD,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,33.91,0.0,0
2016,President,MD,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,60.33,1.0,1
2016,President,ME,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,44.87,0.1506833,0
2016,President,ME,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,47.83,0.8493166999999999,1
2016,President,MI,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,47.25,0.16939999999999997,1
2016,President,MI,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,47.03,0.8306,0
2016,President,MN,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,44.93,0.10463329999999998,0
2016,President,MN,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,46.44,0.8953667,1
2016,President,MO,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,56.38,0.9811166999999998,1
2016,President,MO,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,37.87,0.0188833,0
2016,President,MS,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,57.86,1.0,1
2016,President,MS,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,40.06,0.0,0
2016,President,MT,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,55.65,0.9743834,1
2016,President,MT,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,35.41,0.0256167,0
2016,President,NC,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,49.83,0.49384999999999996,1
2016,President,NC,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,46.17,0.50615,0
2016,President,ND,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,62.96,1.0,1
2016,President,ND,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,27.23,0.0,0
2016,President,NE,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,58.75,1.0,1
2016,President,NE,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,33.7,0.0,0
2016,President,NH,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,46.46,0.2642167,0
2016,President,NH,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,46.83,0.7357833,1
2016,President,NJ,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,41.0,0.0,0
2016,President,NJ,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,54.99,1.0,1
2016,President,NM,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,40.04,0.1446833,0
2016,President,NM,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,48.26,0.8530667,1
2016,President,NM,,2016-11-08,2016-11-08 21:33:13 -0500,live,L,Johnson,,9.34,0.00225,0
2016,President,NV,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,45.5,0.4120667,0
2016,President,NV,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,47.92,0.5879334,1
2016,President,NY,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,36.51,0.0,0
2016,President,NY,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,59.0,1.0,1
2016,President,OH,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,51.31,0.6683167,1
2016,President,OH,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,43.24,0.33168330000000007,0
2016,President,OK,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,65.32,1.0,1
2016,President,OK,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,28.93,0.0,0
2016,President,OR,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,39.09,0.0361,0
2016,President,OR,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,50.07,0.9639,1
2016,President,PA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,48.17,0.20845,1
2016,President,PA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,47.46,0.79155,0
2016,President,RI,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,38.9,0.0,0
2016,President,RI,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,54.41,1.0,1
2016,President,SC,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,54.94,1.0,1
2016,President,SC,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,40.67,0.0,0
2016,President,SD,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,61.53,1.0,1
2016,President,SD,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,31.74,0.0,0
2016,President,TN,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,60.72,1.0,1
2016,President,TN,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,34.72,0.0,0
2016,President,TX,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,52.1,1.0,1
2016,President,TX,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,43.12,0.0,0
2016,President,UT,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,45.05,0.8443834,1
2016,President,UT,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,27.17,0.0238667,0
2016,President,UT,,2016-11-08,2016-11-08 21:33:13 -0500,live,I,Mcmullin,,21.31,0.13175,0
2016,President,VA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,44.43,0.1616667,0
2016,President,VA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,49.75,0.8383333,1
2016,President,VT,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,36.83,0.00645,0
2016,President,WA,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,52.54,0.99355,1
2016,President,WI,,2016-11-08,2016-11-08 21:33:13 -0500,live,R,Trump,,47.22,0.1155167,1
2016,President,WI,,2016-11-08,2016-11-08 21:33:13 -0500,live,D,Clinton,,46.45,0.8844833,0
