season,date,team1,team2,dh,prob1,prob1_outcome,prob2,prob2_outcome
2022,2022-09-16,Blue Jays,Orioles,0,0.6319376711619527,1,0.36806232883804735,0
2022,2022-09-16,Nationals,Marlins,0,0.5209516308630583,1,0.4790483691369417,0
2022,2022-09-16,Cubs,Rockies,0,0.5544091982198636,1,0.44559080178013644,0
2022,2022-09-15,Diamondbacks,Padres,0,0.4907107959764696,1,0.5092892040235304,0
2022,2022-09-15,Cardinals,Reds,0,0.6589754628020487,0,0.34102453719795134,1
2022,2022-09-15,Twins,Royals,0,0.6134456843941597,1,0.3865543156058403,0
2022,2022-09-15,Astros,Athletics,0,0.7137160404007384,1,0.28628395959926156,0
2022,2022-09-15,Mets,Pirates,0,0.6680676716076867,1,0.33193232839231335,0
2022,2022-09-15,Marlins,Phillies,0,0.44265511299311583,1,0.5573448870068842,0
2022,2022-09-15,Blue Jays,Rays,0,0.5314526674906418,0,0.4685473325093582,1
2022,2022-09-15,Guardians,White Sox,0,0.45218148413740433,0,0.5478185158625957,1
2022,2022-09-14,Diamondbacks,Dodgers,0,0.36096850863576363,1,0.6390314913642363,0
2022,2022-09-14,Rangers,Athletics,0,0.6040361658993847,0,0.3959638341006153,1
2022,2022-09-14,Cardinals,Brewers,0,0.5229779965177526,1,0.47702200348224744,0
2022,2022-09-14,Twins,Royals,0,0.627754331672338,1,0.37224566832766204,0
2022,2022-09-14,Mets,Cubs,0,0.6223148370185669,0,0.37768516298143306,1
2022,2022-09-14,Red Sox,Yankees,0,0.41383013792124407,0,0.5861698620787559,1
2022,2022-09-14,Blue Jays,Rays,0,0.5365698618448046,1,0.4634301381551954,0
2022,2022-09-14,Nationals,Orioles,0,0.4373316962724646,0,0.5626683037275354,1
2022,2022-09-14,Marlins,Phillies,0,0.4672293186604589,0,0.5327706813395411,1
2022,2022-09-14,Mariners,Padres,0,0.5734489360193306,1,0.42655106398066944,0
2022,2022-09-14,Giants,Braves,0,0.4549068360306747,1,0.5450931639693253,0
2022,2022-09-14,White Sox,Rockies,0,0.6505339867586946,0,0.34946601324130544,1
2022,2022-09-14,Guardians,Angels,0,0.5558488927986182,1,0.44415110720138185,0
2022,2022-09-14,Tigers,Astros,0,0.3580429439134836,0,0.6419570560865164,1
2022,2022-09-14,Reds,Pirates,0,0.602403039596835,0,0.39759696040316495,1
2022,2022-09-13,Giants,Braves,0,0.42063857245897057,0,0.5793614275410295,1
2022,2022-09-13,Diamondbacks,Dodgers,0,0.3581596411688155,0,0.6418403588311845,1
2022,2022-09-13,Mariners,Padres,0,0.5226200326378717,0,0.4773799673621283,1
2022,2022-09-13,White Sox,Rockies,0,0.6323254265424957,1,0.3676745734575043,0
2022,2022-09-13,Rangers,Athletics,0,0.5767584683492862,1,0.42324153165071376,0
2022,2022-09-13,Cardinals,Brewers,0,0.6240536670471811,0,0.3759463329528189,1
2022,2022-09-13,Twins,Royals,0,0.6303216143487667,1,0.36967838565123334,0
2022,2022-09-13,Mets,Cubs,0,0.7455915155319273,0,0.25440848446807274,1
2022,2022-09-13,Red Sox,Yankees,0,0.42260566257096344,0,0.5773943374290366,1
2022,2022-09-13,Blue Jays,Rays,0,0.5973035125697282,1,0.40269648743027175,0
2022,2022-09-13,Nationals,Orioles,0,0.48488589326022524,0,0.5151141067397748,1
2022,2022-09-13,Tigers,Astros,0,0.38368516873766045,0,0.6163148312623395,1
2022,2022-09-13,Marlins,Phillies,0,0.5163476788089874,0,0.48365232119101265,1
2022,2022-09-13,Reds,Pirates,0,0.5848611040251367,0,0.4151388959748633,1
2022,2022-09-13,Guardians,Angels,0,0.5323446536360622,1,0.4676553463639378,0
2022,2022-09-13,Blue Jays,Rays,1,0.5048416684851144,0,0.49515833151488564,1
2022,2022-09-13,Reds,Pirates,1,0.6096626741478554,0,0.39033732585214465,1
2022,2022-09-12,Giants,Braves,0,0.39127809901420085,1,0.6087219009857991,0
2022,2022-09-12,Diamondbacks,Dodgers,0,0.32908856813570386,0,0.6709114318642961,1
2022,2022-09-12,Mets,Cubs,0,0.6852442662234781,0,0.3147557337765219,1
2022,2022-09-12,Marlins,Rangers,0,0.47398992598418993,1,0.52601007401581,0
2022,2022-09-12,Blue Jays,Rays,0,0.565772378024677,1,0.43422762197532305,0
2022,2022-09-12,Tigers,Astros,0,0.36684768644443494,0,0.633152313555565,1
2022,2022-09-12,Reds,Pirates,0,0.6171609519391096,0,0.3828390480608904,1
2022,2022-09-12,Guardians,Angels,0,0.5089155348428118,1,0.4910844651571882,0
2022,2022-09-12,Marlins,Rangers,1,0.5120160208181032,0,0.48798397918189684,1
2022,2022-09-11,Cubs,Giants,0,0.4814539222631761,0,0.5185460777368238,1
2022,2022-09-11,Mariners,Braves,0,0.4711575507694826,1,0.5288424492305174,0
2022,2022-09-11,Padres,Dodgers,0,0.4322273500278596,0,0.5677726499721404,1
2022,2022-09-11,Athletics,White Sox,0,0.41967721790671186,1,0.5803227820932881,0
2022,2022-09-11,Rockies,Diamondbacks,0,0.42097242530949763,0,0.5790275746905024,1
2022,2022-09-11,Rangers,Blue Jays,0,0.4538085935251921,1,0.5461914064748079,0
2022,2022-09-11,Astros,Angels,0,0.6586710801796674,1,0.34132891982033264,0
2022,2022-09-11,Brewers,Reds,0,0.640005350907554,1,0.35999464909244605,0
2022,2022-09-11,Twins,Guardians,0,0.4782640688315943,0,0.5217359311684058,1
2022,2022-09-11,Royals,Tigers,0,0.5986551242173558,1,0.4013448757826442,0
2022,2022-09-11,Marlins,Mets,0,0.42865520274139235,0,0.5713447972586077,1
2022,2022-09-11,Pirates,Cardinals,0,0.39450290957855344,0,0.6054970904214465,1
2022,2022-09-11,Yankees,Rays,0,0.6011159267476354,1,0.39888407325236463,0
2022,2022-09-11,Orioles,Red Sox,0,0.5044310472511107,0,0.49556895274888935,1
2022,2022-09-11,Phillies,Nationals,0,0.6690421731776499,1,0.3309578268223501,0
2022,2022-09-10,Mariners,Braves,0,0.4294631748510696,1,0.5705368251489304,0
2022,2022-09-10,Padres,Dodgers,0,0.3937352151127551,0,0.6062647848872449,1
2022,2022-09-10,Rockies,Diamondbacks,0,0.49305790031079644,1,0.5069420996892036,0
2022,2022-09-10,Pirates,Cardinals,0,0.39079562787577604,0,0.609204372124224,1
2022,2022-09-10,Astros,Angels,0,0.5837101747962078,0,0.4162898252037922,1
2022,2022-09-10,Brewers,Reds,0,0.5884081846994405,1,0.41159181530055955,0
2022,2022-09-10,Twins,Guardians,0,0.49921967983080107,0,0.5007803201691989,1
2022,2022-09-10,Rangers,Blue Jays,0,0.3706091070874282,0,0.6293908929125718,1
2022,2022-09-10,Marlins,Mets,0,0.44509930072738235,0,0.5549006992726176,1
2022,2022-09-10,Phillies,Nationals,0,0.6477935312052419,1,0.35220646879475814,0
2022,2022-09-10,Orioles,Red Sox,0,0.48094853968026474,0,0.5190514603197353,1
2022,2022-09-10,Royals,Tigers,0,0.5237536731367338,0,0.4762463268632662,1
2022,2022-09-10,Athletics,White Sox,0,0.3914413181904043,0,0.6085586818095957,1
2022,2022-09-10,Cubs,Giants,0,0.5037316895067753,0,0.49626831049322473,1
2022,2022-09-10,Yankees,Rays,0,0.5534366440066525,1,0.4465633559933475,0
2022,2022-09-09,Mariners,Braves,0,0.48907583031049306,0,0.5109241696895069,1
2022,2022-09-09,Athletics,White Sox,0,0.42688040688314083,0,0.5731195931168591,1
2022,2022-09-09,Padres,Dodgers,0,0.44643107846660485,1,0.5535689215333952,0
2022,2022-09-09,Rockies,Diamondbacks,0,0.5425963873503555,1,0.45740361264964446,0
2022,2022-09-09,Astros,Angels,0,0.6579932144340586,1,0.34200678556594144,0
2022,2022-09-09,Brewers,Reds,0,0.5416442281011455,0,0.45835577189885446,1
2022,2022-09-09,Twins,Guardians,0,0.5278499188455599,0,0.4721500811544401,1
2022,2022-09-09,Royals,Tigers,0,0.5602131141066665,0,0.4397868858933335,1
2022,2022-09-09,Rangers,Blue Jays,0,0.42589136900691266,0,0.5741086309930874,1
2022,2022-09-09,Orioles,Red Sox,0,0.5381099061502513,1,0.46189009384974866,0
2022,2022-09-09,Yankees,Rays,0,0.5455341493593987,0,0.4544658506406013,1
2022,2022-09-09,Phillies,Nationals,0,0.6485358280433285,1,0.35146417195667146,0
2022,2022-09-09,Marlins,Mets,0,0.42433066382299833,1,0.5756693361770017,0
2022,2022-09-09,Pirates,Cardinals,0,0.39053558725402543,1,0.6094644127459745,0
2022,2022-09-09,Cubs,Giants,0,0.44521399585984944,1,0.5547860041401506,0
2022,2022-09-08,Athletics,White Sox,0,0.3901374054044939,0,0.6098625945955061,1
2022,2022-09-08,Brewers,Giants,0,0.6391230826386152,1,0.36087691736138483,0
2022,2022-09-08,Yankees,Twins,0,0.604861558601993,0,0.395138441398007,1
2022,2022-09-08,Phillies,Marlins,0,0.5536227829637291,0,0.44637721703627087,1
2022,2022-09-08,Brewers,Giants,1,0.6328285389014873,1,0.36717146109851273,0
2022,2022-09-08,Cubs,Reds,0,0.532892652164587,0,0.46710734783541297,1
2022,2022-09-08,Cardinals,Nationals,0,0.6857084205871044,0,0.31429157941289565,1
2022,2022-09-07,Padres,Diamondbacks,0,0.6506423212893692,1,0.34935767871063084,0
2022,2022-09-07,Royals,Guardians,0,0.5155627186729165,1,0.4844372813270835,0
2022,2022-09-07,Astros,Rangers,0,0.6876377049754808,1,0.3123622950245192,0
2022,2022-09-07,Yankees,Twins,0,0.6335415230613675,1,0.36645847693863254,0
2022,2022-09-07,Cardinals,Nationals,0,0.6815174251233557,1,0.31848257487664433,0
2022,2022-09-07,Cubs,Reds,0,0.5409330846919393,0,0.45906691530806065,1
2022,2022-09-07,Orioles,Blue Jays,0,0.43016112069969314,0,0.5698388793003069,1
2022,2022-09-07,Phillies,Marlins,0,0.6182903167508024,1,0.38170968324919763,0
2022,2022-09-07,Rays,Red Sox,0,0.5786205669973276,1,0.42137943300267244,0
2022,2022-09-07,Pirates,Mets,0,0.26052129906873034,0,0.7394787009312697,1
2022,2022-09-07,Mariners,White Sox,0,0.6133804199173025,0,0.3866195800826975,1
2022,2022-09-07,Dodgers,Giants,0,0.6976566649247503,1,0.3023433350752497,0
2022,2022-09-07,Angels,Tigers,0,0.6363054091332615,0,0.3636945908667385,1
2022,2022-09-07,Athletics,Braves,0,0.3007841215379028,0,0.6992158784620972,1
2022,2022-09-07,Rockies,Brewers,0,0.45358491275010226,1,0.5464150872498977,0
2022,2022-09-07,Yankees,Twins,1,0.627243108282166,1,0.372756891717834,0
2022,2022-09-07,Pirates,Mets,1,0.34282138099064774,0,0.6571786190093523,1
2022,2022-09-06,Dodgers,Giants,0,0.7202429969333902,1,0.2797570030666098,0
2022,2022-09-06,Padres,Diamondbacks,0,0.5600231263406954,1,0.4399768736593046,0
2022,2022-09-06,Athletics,Braves,0,0.3727787994423937,0,0.6272212005576063,1
2022,2022-09-06,Mariners,White Sox,0,0.5574829321435968,1,0.4425170678564032,0
2022,2022-09-06,Angels,Tigers,0,0.5289117842285062,1,0.47108821577149385,0
2022,2022-09-06,Rockies,Brewers,0,0.38343788923185423,1,0.6165621107681458,0
2022,2022-09-06,Royals,Guardians,0,0.4023453903557624,0,0.5976546096442377,1
2022,2022-09-06,Astros,Rangers,0,0.686206482569996,0,0.31379351743000405,1
2022,2022-09-06,Cardinals,Nationals,0,0.6397282894732885,1,0.3602717105267115,0
2022,2022-09-06,Cubs,Reds,0,0.534800730881045,1,0.46519926911895504,0
2022,2022-09-06,Orioles,Blue Jays,0,0.4836522833448744,1,0.5163477166551256,0
2022,2022-09-06,Phillies,Marlins,0,0.6635229588532446,1,0.33647704114675536,0
2022,2022-09-06,Rays,Red Sox,0,0.5835881502577374,1,0.41641184974226264,0
2022,2022-09-06,Pirates,Mets,0,0.36957837771889107,1,0.630421622281109,0
2022,2022-09-05,Dodgers,Giants,0,0.6666913103485979,0,0.33330868965140215,1
2022,2022-09-05,Angels,Tigers,0,0.5946586467116706,1,0.40534135328832943,0
2022,2022-09-05,Royals,Guardians,0,0.47624089347084547,0,0.5237591065291545,1
2022,2022-09-05,Astros,Rangers,0,0.583392610041259,1,0.416607389958741,0
2022,2022-09-05,Padres,Diamondbacks,0,0.635280809446115,0,0.364719190553885,1
2022,2022-09-05,Mariners,White Sox,0,0.52268056440931,0,0.47731943559069,1
2022,2022-09-05,Orioles,Blue Jays,0,0.4478894132336144,0,0.5521105867663856,1
2022,2022-09-05,Cardinals,Nationals,0,0.6609499617796827,0,0.3390500382203173,1
2022,2022-09-05,Rays,Red Sox,0,0.5084468041767999,1,0.4915531958232001,0
2022,2022-09-05,Rockies,Brewers,0,0.4484284954484074,0,0.5515715045515925,1
2022,2022-09-05,Yankees,Twins,0,0.6030978402582094,1,0.39690215974179055,0
2022,2022-09-05,Orioles,Blue Jays,1,0.43735929727703593,0,0.5626407027229641,1
2022,2022-09-04,Dodgers,Padres,0,0.582056683167312,1,0.41794331683268804,0
2022,2022-09-04,Diamondbacks,Brewers,0,0.5679079282563138,1,0.43209207174368625,0
2022,2022-09-04,Angels,Astros,0,0.4020240001038051,0,0.5979759998961949,1
2022,2022-09-04,Giants,Phillies,0,0.5294656032731936,1,0.4705343967268064,0
2022,2022-09-04,Reds,Rockies,0,0.5672405142511628,1,0.43275948574883716,0
2022,2022-09-04,Guardians,Mariners,0,0.5047360430088923,0,0.4952639569911077,1
2022,2022-09-04,Cardinals,Cubs,0,0.6185195747489023,1,0.3814804252510977,0
2022,2022-09-04,White Sox,Twins,0,0.5297058757756545,0,0.47029412422434547,1
2022,2022-09-04,Tigers,Royals,0,0.5239779422654466,0,0.4760220577345534,1
2022,2022-09-04,Rays,Yankees,0,0.469499223638382,0,0.5305007763616181,1
2022,2022-09-04,Mets,Nationals,0,0.6782130960963586,0,0.3217869039036414,1
2022,2022-09-04,Braves,Marlins,0,0.7099960457862533,1,0.2900039542137467,0
2022,2022-09-04,Orioles,Athletics,0,0.6140991958431926,0,0.3859008041568074,1
2022,2022-09-04,Red Sox,Rangers,0,0.5242048217254536,1,0.4757951782745464,0
2022,2022-09-04,Reds,Rockies,1,0.5448350590451269,0,0.45516494095487314,1
2022,2022-09-04,Pirates,Blue Jays,0,0.367160555117881,0,0.6328394448821191,1
2022,2022-09-03,Dodgers,Padres,0,0.7080310556070807,1,0.2919689443929193,0
2022,2022-09-03,Angels,Astros,0,0.4997878252832453,1,0.5002121747167547,0
2022,2022-09-03,Diamondbacks,Brewers,0,0.39277260847924084,0,0.6072273915207591,1
2022,2022-09-03,Braves,Marlins,0,0.6389742659426485,1,0.3610257340573515,0
2022,2022-09-03,Cardinals,Cubs,0,0.6541680019571009,1,0.3458319980428991,0
2022,2022-09-03,White Sox,Twins,0,0.5510378566632251,1,0.44896214333677487,0
2022,2022-09-03,Guardians,Mariners,0,0.4296791164000166,0,0.5703208835999833,1
2022,2022-09-03,Mets,Nationals,0,0.7705687512532394,0,0.22943124874676057,1
2022,2022-09-03,Orioles,Athletics,0,0.6308233030506815,1,0.36917669694931854,0
2022,2022-09-03,Pirates,Blue Jays,0,0.4202170817174086,0,0.5797829182825913,1
2022,2022-09-03,Tigers,Royals,0,0.553123233066619,0,0.44687676693338096,1
2022,2022-09-03,Rays,Yankees,0,0.5470619524197238,1,0.4529380475802762,0
2022,2022-09-03,Red Sox,Rangers,0,0.5693352489521198,1,0.43066475104788016,0
2022,2022-09-03,Giants,Phillies,0,0.4850831099917913,1,0.5149168900082087,0
2022,2022-09-02,Giants,Phillies,0,0.4962370849714463,1,0.5037629150285536,0
2022,2022-09-02,Dodgers,Padres,0,0.6058588810104407,0,0.3941411189895593,1
2022,2022-09-02,Diamondbacks,Brewers,0,0.45982654460788014,1,0.5401734553921198,0
2022,2022-09-02,Angels,Astros,0,0.437791707120498,0,0.562208292879502,1
2022,2022-09-02,Cardinals,Cubs,0,0.6682066856194625,1,0.3317933143805375,0
2022,2022-09-02,White Sox,Twins,0,0.4627407267099943,1,0.5372592732900057,0
2022,2022-09-02,Braves,Marlins,0,0.6326989882059645,1,0.3673010117940355,0
2022,2022-09-02,Tigers,Royals,0,0.5125433255832371,1,0.4874566744167629,0
2022,2022-09-02,Rays,Yankees,0,0.500757166321799,1,0.499242833678201,0
2022,2022-09-02,Guardians,Mariners,0,0.4235837833701537,0,0.5764162166298463,1
2022,2022-09-02,Red Sox,Rangers,0,0.6518369073603748,1,0.3481630926396252,0
2022,2022-09-02,Mets,Nationals,0,0.6797443832636382,1,0.3202556167363618,0
2022,2022-09-02,Orioles,Athletics,0,0.6002200759561149,1,0.39977992404388507,0
2022,2022-09-02,Reds,Rockies,0,0.541628379767292,1,0.45837162023270805,0
2022,2022-09-02,Pirates,Blue Jays,0,0.3202426777543714,0,0.6797573222456286,1
2022,2022-09-01,Diamondbacks,Brewers,0,0.47803216358569284,1,0.5219678364143072,0
2022,2022-09-01,Braves,Rockies,0,0.7288451393494606,1,0.2711548606505394,0
2022,2022-09-01,Red Sox,Rangers,0,0.5873262240782746,1,0.4126737759217254,0
2022,2022-09-01,Guardians,Orioles,0,0.6227809970795481,0,0.37721900292045185,1
2022,2022-09-01,Mets,Dodgers,0,0.44739061251545553,1,0.5526093874845445,0
2022,2022-09-01,Nationals,Athletics,0,0.5501386723104005,1,0.4498613276895995,0
2022,2022-09-01,White Sox,Royals,0,0.6145111301128894,1,0.3854888698871106,0
2022,2022-09-01,Tigers,Mariners,0,0.4560899365618058,0,0.5439100634381941,1
2022,2022-08-31,Diamondbacks,Phillies,0,0.49967581093214275,0,0.5003241890678573,1
2022,2022-08-31,Angels,Yankees,0,0.40295921608505475,1,0.5970407839149452,0
2022,2022-08-31,White Sox,Royals,0,0.6353390581190812,1,0.3646609418809188,0
2022,2022-08-31,Twins,Red Sox,0,0.5384081570428314,0,0.4615918429571686,1
2022,2022-08-31,Braves,Rockies,0,0.6997287334149848,1,0.30027126658501524,0
2022,2022-08-31,Mets,Dodgers,0,0.5378759747198084,1,0.4621240252801916,0
2022,2022-08-31,Tigers,Mariners,0,0.437278944314068,0,0.562721055685932,1
2022,2022-08-31,Blue Jays,Cubs,0,0.649149224564305,0,0.350850775435695,1
2022,2022-08-31,Nationals,Athletics,0,0.546006655365675,1,0.45399334463432495,0
2022,2022-08-31,Reds,Cardinals,0,0.43998477123486857,0,0.5600152287651314,1
2022,2022-08-31,Marlins,Rays,0,0.3963743435424109,0,0.603625656457589,1
2022,2022-08-31,Guardians,Orioles,0,0.6092044216327346,0,0.3907955783672654,1
2022,2022-08-31,Giants,Padres,0,0.46115185341728215,0,0.5388481465827178,1
2022,2022-08-31,Brewers,Pirates,0,0.7044509600989102,1,0.2955490399010898,0
2022,2022-08-31,Rangers,Astros,0,0.4355435850018799,0,0.5644564149981202,1
2022,2022-08-30,Giants,Padres,0,0.5005125231194943,0,0.49948747688050565,1
2022,2022-08-30,Diamondbacks,Phillies,0,0.4688852089551749,1,0.5311147910448251,0
2022,2022-08-30,Angels,Yankees,0,0.3993534476298632,0,0.6006465523701368,1
2022,2022-08-30,White Sox,Royals,0,0.5588958483208533,0,0.44110415167914674,1
2022,2022-08-30,Brewers,Pirates,0,0.636559331121477,0,0.363440668878523,1
2022,2022-08-30,Rangers,Astros,0,0.41419529100292474,0,0.5858047089970753,1
2022,2022-08-30,Twins,Red Sox,0,0.562153607866976,1,0.437846392133024,0
2022,2022-08-30,Braves,Rockies,0,0.7644470964281198,0,0.2355529035718802,1
2022,2022-08-30,Mets,Dodgers,0,0.455635288828064,0,0.5443647111719361,1
2022,2022-08-30,Tigers,Mariners,0,0.4398478494555621,0,0.5601521505444379,1
2022,2022-08-30,Blue Jays,Cubs,0,0.6392998641153886,1,0.36070013588461136,0
2022,2022-08-30,Nationals,Athletics,0,0.5102388626634542,0,0.4897611373365458,1
2022,2022-08-30,Reds,Cardinals,0,0.4421605562643653,1,0.5578394437356347,0
2022,2022-08-30,Marlins,Rays,0,0.3943272612763105,0,0.6056727387236895,1
2022,2022-08-30,Guardians,Orioles,0,0.5849372422698568,1,0.41506275773014323,0
2022,2022-08-29,Giants,Padres,0,0.5243247402375495,0,0.4756752597624505,1
2022,2022-08-29,Diamondbacks,Phillies,0,0.42190920305946855,1,0.5780907969405314,0
2022,2022-08-29,Angels,Yankees,0,0.41069005833928657,1,0.5893099416607135,0
2022,2022-08-29,Brewers,Pirates,0,0.7374595838117699,1,0.2625404161882301,0
2022,2022-08-29,Twins,Red Sox,0,0.5735745315332313,1,0.42642546846676865,0
2022,2022-08-29,Blue Jays,Cubs,0,0.6371037459091577,1,0.36289625409084225,0
2022,2022-08-29,Marlins,Dodgers,0,0.3835755306889258,0,0.6164244693110742,1
2022,2022-08-29,Reds,Cardinals,0,0.41388221746544335,0,0.5861177825345567,1
2022,2022-08-28,Cardinals,Braves,0,0.537387532428812,1,0.462612467571188,0
2022,2022-08-28,Mariners,Guardians,0,0.5850718735742634,1,0.4149281264257366,0
2022,2022-08-28,Athletics,Yankees,0,0.3777736595183775,1,0.6222263404816225,0
2022,2022-08-28,Rangers,Tigers,0,0.5749211753146615,0,0.42507882468533853,1
2022,2022-08-28,White Sox,Diamondbacks,0,0.6416950192339886,0,0.35830498076601136,1
2022,2022-08-28,Astros,Orioles,0,0.6874971252374366,1,0.31250287476256344,0
2022,2022-08-28,Brewers,Cubs,0,0.6240067033225944,1,0.37599329667740555,0
2022,2022-08-28,Royals,Padres,0,0.4275220384049394,1,0.5724779615950606,0
2022,2022-08-28,Twins,Giants,0,0.5240657168259698,1,0.4759342831740302,0
2022,2022-08-28,Mets,Rockies,0,0.7135404690860975,0,0.2864595309139025,1
2022,2022-08-28,Blue Jays,Angels,0,0.6631457654640347,0,0.3368542345359653,1
2022,2022-08-28,Nationals,Reds,0,0.4364117753802949,1,0.563588224619705,0
2022,2022-08-28,Phillies,Pirates,0,0.6666470303293558,0,0.3333529696706442,1
2022,2022-08-28,Red Sox,Rays,0,0.5250671394987074,0,0.4749328605012926,1
2022,2022-08-28,Marlins,Dodgers,0,0.3159909996927976,0,0.6840090003072024,1
2022,2022-08-27,Mariners,Guardians,0,0.6189100055438218,0,0.3810899944561782,1
2022,2022-08-27,Athletics,Yankees,0,0.3293683775678097,1,0.6706316224321903,0
2022,2022-08-27,Cardinals,Braves,0,0.4820659006639202,1,0.5179340993360798,0
2022,2022-08-27,Twins,Giants,0,0.5814494150154708,1,0.41855058498452924,0
2022,2022-08-27,White Sox,Diamondbacks,0,0.5292703616868133,0,0.4707296383131867,1
2022,2022-08-27,Astros,Orioles,0,0.640616187219888,0,0.359383812780112,1
2022,2022-08-27,Brewers,Cubs,0,0.6233757627957298,1,0.3766242372042702,0
2022,2022-08-27,Mets,Rockies,0,0.6470768345613349,1,0.3529231654386651,0
2022,2022-08-27,Royals,Padres,0,0.40091974038929057,0,0.5990802596107094,1
2022,2022-08-27,Nationals,Reds,0,0.5118512804432162,0,0.48814871955678385,1
2022,2022-08-27,Rangers,Tigers,0,0.4910216183210504,0,0.5089783816789496,1
2022,2022-08-27,Marlins,Dodgers,0,0.408836125859834,1,0.591163874140166,0
2022,2022-08-27,Phillies,Pirates,0,0.6736970550743455,1,0.3263029449256545,0
2022,2022-08-27,Red Sox,Rays,0,0.4934689235352292,1,0.5065310764647708,0
2022,2022-08-27,Blue Jays,Angels,0,0.6086942571705318,0,0.3913057428294682,1
2022,2022-08-26,Mariners,Guardians,0,0.49833169515900844,1,0.5016683048409916,0
2022,2022-08-26,Athletics,Yankees,0,0.332053482455533,0,0.667946517544467,1
2022,2022-08-26,Cardinals,Braves,0,0.44436014937036766,0,0.5556398506296323,1
2022,2022-08-26,White Sox,Diamondbacks,0,0.6173081018213753,0,0.3826918981786247,1
